,n1_field,n1_energy,n2_field,n2_energy
531,92.63157894736841,-6.364180999867448e-25,92.63157894736841,-7.168493020161553e-25
532,93.33333333333333,-6.458403328986986e-25,93.33333333333333,-7.274119017949534e-25
533,94.03508771929825,-6.553263543691381e-25,94.03508771929825,-7.380446363384763e-25
534,94.73684210526315,-6.648760185055787e-25,94.73684210526315,-7.487473187616481e-25
535,95.43859649122807,-6.744891789486293e-25,95.43859649122807,-7.595197617058095e-25
536,96.14035087719297,-6.841656888814906e-25,96.14035087719297,-7.703617773517897e-25
537,96.84210526315789,-6.939054010402991e-25,96.84210526315789,-7.812731774340122e-25
538,97.54385964912281,-7.037081677228731e-25,97.54385964912281,-7.922537732525318e-25
539,98.24561403508771,-7.135738407986807e-25,98.24561403508771,-8.03303375686012e-25
540,98.94736842105263,-7.2350227171852605e-25,98.94736842105263,-8.144217952052668e-25
541,99.64912280701753,-7.334933115232007e-25,99.64912280701753,-8.2560884188558e-25
542,100.35087719298244,-7.435468108535461e-25,100.35087719298244,-8.368643254193062e-25
543,101.05263157894737,-7.5366261995948125e-25,101.05263157894737,-8.481880551282842e-25
544,101.75438596491227,-7.638405887092187e-25,101.75438596491227,-8.595798399763444e-25
545,102.45614035087719,-7.740805665983862e-25,102.45614035087719,-8.710394885817217e-25
546,103.1578947368421,-7.843824027593369e-25,103.1578947368421,-8.825668092289986e-25
547,103.85964912280701,-7.9474594597008265e-25,103.85964912280701,-8.941616098813307e-25
548,104.56140350877192,-8.051710446630403e-25,104.56140350877192,-9.058236981922011e-25
549,105.26315789473684,-8.156575469348112e-25,105.26315789473684,-9.175528815173639e-25
550,105.96491228070175,-8.262053005538928e-25,105.96491228070175,-9.293489669265048e-25
551,106.66666666666666,-8.368141529701767e-25,106.66666666666666,-9.41211761214902e-25
552,107.36842105263158,-8.47483951323788e-25,107.36842105263158,-9.531410709147112e-25
553,108.07017543859648,-8.582145424531732e-25,108.07017543859648,-9.651367023065324e-25
554,108.7719298245614,-8.690057729045035e-25,108.7719298245614,-9.77198461430318e-25
555,109.47368421052632,-8.798574889393869e-25,109.47368421052632,-9.893261540970345e-25
556,110.17543859649122,-8.90769536543707e-25,110.17543859649122,-1.0015195858987242e-24
557,110.87719298245614,-9.017417614362753e-25,110.87719298245614,-1.0137785622203542e-24
558,111.57894736842104,-9.127740090768245e-25,111.57894736842104,-1.0261028882495968e-24
559,112.28070175438596,-9.238661246742834e-25,112.28070175438596,-1.03849236898849e-24
560,112.98245614035088,-9.350179531949593e-25,112.98245614035088,-1.0509468092629362e-24
561,113.68421052631578,-9.462293393710005e-25,113.68421052631578,-1.0634660137334217e-24
562,114.3859649122807,-9.575001277081085e-25,114.3859649122807,-1.07604978690555e-24
563,115.08771929824559,-9.688301624932484e-25,115.08771929824559,-1.0886979331395392e-24
564,115.78947368421052,-9.802192878032074e-25,115.78947368421052,-1.1014102566605668e-24
565,116.49122807017544,-9.91667347512117e-25,116.49122807017544,-1.1141865615686437e-24
566,117.19298245614034,-1.003174185298883e-24,117.19298245614034,-1.127026651848206e-24
567,117.89473684210526,-1.0147396446553661e-24,117.89473684210526,-1.1399303313775193e-24
568,118.59649122807016,-1.026363568893906e-24,118.59649122807016,-1.1528974039385527e-24
569,119.29824561403508,-1.0380458011542793e-24,119.29824561403508,-1.1659276732259125e-24
570,119.99999999999999,-1.049786184411976e-24,119.99999999999999,-1.1790209428561522e-24
571,120.7017543859649,-1.0615845614851577e-24,120.7017543859649,-1.1921770163769883e-24
572,121.40350877192982,-1.0734407750415227e-24,121.40350877192982,-1.2053956972761402e-24
573,122.10526315789471,-1.0853546676064875e-24,122.10526315789471,-1.2186767889900756e-24
574,122.80701754385963,-1.0973260815696756e-24,122.80701754385963,-1.2320200949125683e-24
575,123.50877192982456,-1.1093548591920642e-24,123.50877192982456,-1.245425418403538e-24
576,124.21052631578948,-1.1214408426130374e-24,124.21052631578948,-1.2588925627971372e-24
577,124.9122807017544,-1.1335838738571572e-24,124.9122807017544,-1.2724213314105917e-24
578,125.61403508771929,-1.1457837948413102e-24,125.61403508771929,-1.286011527551629e-24
579,126.3157894736842,-1.1580404473813845e-24,126.3157894736842,-1.2996629545267544e-24
580,127.0175438596491,-1.1703536731984763e-24,127.0175438596491,-1.3133754156494318e-24
581,127.71929824561401,-1.182723313925943e-24,127.71929824561401,-1.3271487142475132e-24
582,128.42105263157893,-1.1951492111161738e-24,128.42105263157893,-1.3409826536709501e-24
583,129.12280701754386,-1.2076312062460444e-24,129.12280701754386,-1.3548770372992223e-24
584,129.82456140350877,-1.2201691407241576e-24,129.82456140350877,-1.3688316685491433e-24
585,130.52631578947367,-1.2327628558970501e-24,130.52631578947367,-1.3828463508811609e-24
586,131.2280701754386,-1.245412193054835e-24,131.2280701754386,-1.3969208878071625e-24
587,131.9298245614035,-1.2581169934376901e-24,131.9298245614035,-1.4110550828976224e-24
588,132.6315789473684,-1.2708770982420652e-24,132.6315789473684,-1.425248739787902e-24
589,133.33333333333331,-1.2836923486261358e-24,133.33333333333331,-1.4395016621847385e-24
590,134.03508771929822,-1.296562585716292e-24,134.03508771929822,-1.4538136538739568e-24
591,134.73684210526315,-1.3094876506121227e-24,134.73684210526315,-1.4681845187254529e-24
592,135.43859649122805,-1.3224673843929042e-24,135.43859649122805,-1.4826140607007173e-24
593,136.140350877193,-1.3355016281227726e-24,136.140350877193,-1.4971020838582893e-24
594,136.8421052631579,-1.3485902228566478e-24,136.8421052631579,-1.511648392360058e-24
595,137.5438596491228,-1.3617330096450302e-24,137.5438596491228,-1.52625279047728e-24
596,138.2456140350877,-1.3749298295403008e-24,138.2456140350877,-1.5409150825958464e-24
597,138.94736842105263,-1.388180523600859e-24,138.94736842105263,-1.5556350732227712e-24
598,139.64912280701753,-1.4014849328978e-24,139.64912280701753,-1.5704125669907992e-24
599,140.35087719298244,-1.4148428985185813e-24,140.35087719298244,-1.585247368664801e-24
600,141.05263157894737,-1.4282542615733244e-24,141.05263157894737,-1.60013928314591e-24
601,141.75438596491227,-1.4417188631987637e-24,141.75438596491227,-1.615088115477448e-24
602,142.45614035087718,-1.4552365445638893e-24,142.45614035087718,-1.6300936708497203e-24
603,143.1578947368421,-1.4688071468742727e-24,143.1578947368421,-1.645155754605e-24
604,143.859649122807,-1.4824305113772388e-24,143.859649122807,-1.660274172241572e-24
605,144.56140350877192,-1.496106479366286e-24,144.56140350877192,-1.6754487294195633e-24
606,145.26315789473682,-1.5098348921854122e-24,145.26315789473682,-1.6906792319642343e-24
607,145.96491228070175,-1.5236155912340042e-24,145.96491228070175,-1.7059654858710568e-24
608,146.66666666666666,-1.537448417970976e-24,146.66666666666666,-1.72130729730957e-24
609,147.36842105263156,-1.5513332139193765e-24,147.36842105263156,-1.736704472627518e-24
610,148.0701754385965,-1.5652698206704335e-24,148.0701754385965,-1.7521568183548935e-24
611,148.7719298245614,-1.579258079887597e-24,148.7719298245614,-1.7676641412080757e-24
612,149.4736842105263,-1.593297833310865e-24,149.4736842105263,-1.7832262480925572e-24
613,150.17543859649123,-1.6073889227608277e-24,150.17543859649123,-1.798842946107458e-24
614,150.87719298245614,-1.6215311901420527e-24,150.87719298245614,-1.8145140425485352e-24
615,151.57894736842104,-1.6357244774477864e-24,151.57894736842104,-1.8302393449114733e-24
616,152.28070175438594,-1.6499686267629643e-24,152.28070175438594,-1.8460186608952708e-24
617,152.98245614035088,-1.664263480268348e-24,152.98245614035088,-1.8618517984047785e-24
618,153.68421052631578,-1.6786088802436284e-24,153.68421052631578,-1.8777385655541796e-24
619,154.38596491228068,-1.6930046690717523e-24,154.38596491228068,-1.893678770669622e-24
620,155.08771929824562,-1.7074506892413666e-24,155.08771929824562,-1.909672222291288e-24
621,155.78947368421052,-1.7219467833508627e-24,155.78947368421052,-1.925718729176779e-24
622,156.49122807017542,-1.7364927941117613e-24,156.49122807017542,-1.9418181003025265e-24
623,157.19298245614033,-1.7510885643509696e-24,157.19298245614033,-1.9579701448670837e-24
624,157.89473684210526,-1.7657339370151073e-24,157.89473684210526,-1.9741746722924414e-24
625,158.59649122807016,-1.7804287551726694e-24,158.59649122807016,-1.9904314922259095e-24
626,159.29824561403507,-1.7951728620171292e-24,159.29824561403507,-2.0067404145426553e-24
627,160.0,-1.8099661008701362e-24,160.0,-2.023101249346833e-24
628,160.7017543859649,-1.8248083151842427e-24,160.7017543859649,-2.039513806973275e-24
629,161.4035087719298,-1.839699348545067e-24,161.4035087719298,-2.05597789798881e-24
630,162.10526315789474,-1.8546390446747733e-24,162.10526315789474,-2.0724933331939545e-24
631,162.80701754385964,-1.869627247433575e-24,162.80701754385964,-2.089059923623384e-24
632,163.50877192982452,-1.884663800823404e-24,163.50877192982452,-2.1056774805475304e-24
633,164.21052631578945,-1.8997485489891313e-24,164.21052631578945,-2.1223458154730537e-24
634,164.91228070175438,-1.9148813362219543e-24,164.91228070175438,-2.1390647401440632e-24
635,165.6140350877193,-1.9300620069606183e-24,165.6140350877193,-2.1558340665416482e-24
636,166.3157894736842,-1.9452904057943315e-24,166.3157894736842,-2.1726536068856643e-24
637,167.01754385964912,-1.9605663774641764e-24,167.01754385964912,-2.189523173634169e-24
638,167.71929824561403,-1.975889766865742e-24,167.71929824561403,-2.206442579483517e-24
639,168.42105263157893,-1.9912604190505355e-24,168.42105263157893,-2.2234116373687337e-24
640,169.12280701754386,-2.0066781792277678e-24,169.12280701754386,-2.2404301604633303e-24
641,169.82456140350877,-2.0221428927665174e-24,169.82456140350877,-2.2574979621785494e-24
642,170.52631578947367,-2.0376544051971406e-24,170.52631578947367,-2.2746148561634595e-24
643,171.22807017543857,-2.0532125622124938e-24,171.22807017543857,-2.291780656304109e-24
644,171.9298245614035,-2.068817209670191e-24,171.9298245614035,-2.3089951767224915e-24
645,172.6315789473684,-2.0844681935931675e-24,172.6315789473684,-2.3262582317763575e-24
646,173.33333333333331,-2.100165360171561e-24,173.33333333333331,-2.343569636056958e-24
647,174.03508771929825,-2.115908555763558e-24,174.03508771929825,-2.360929204389138e-24
648,174.73684210526315,-2.131697626897086e-24,174.73684210526315,-2.378336751828704e-24
649,175.43859649122805,-2.1475324202701905e-24,175.43859649122805,-2.3957920936618588e-24
650,176.140350877193,-2.163412782752539e-24,176.140350877193,-2.4132950454026635e-24
651,176.8421052631579,-2.1793385613860793e-24,176.8421052631579,-2.4308454227915323e-24
652,177.5438596491228,-2.19530960338598e-24,177.5438596491228,-2.4484430417931637e-24
653,178.2456140350877,-2.2113257561412896e-24,178.2456140350877,-2.4660877185938133e-24
654,178.9473684210526,-2.2273868672152167e-24,178.9473684210526,-2.483779269599789e-24
655,179.64912280701753,-2.2434927843462603e-24,179.64912280701753,-2.5015175114332205e-24
656,180.35087719298244,-2.259643355448585e-24,180.35087719298244,-2.5193022609311164e-24
657,181.05263157894737,-2.2758384286119277e-24,181.05263157894737,-2.537133335141135e-24
658,181.75438596491227,-2.292077852102631e-24,181.75438596491227,-2.555010551318291e-24
659,182.45614035087718,-2.3083614743627036e-24,182.45614035087718,-2.572933726922324e-24
660,183.15789473684208,-2.3246891440112308e-24,183.15789473684208,-2.5909026796137478e-24
661,183.859649122807,-2.341060709843528e-24,183.859649122807,-2.6089172272495242e-24
662,184.56140350877192,-2.35747602083114e-24,184.56140350877192,-2.626977187879679e-24
663,185.26315789473682,-2.3739349261222194e-24,185.26315789473682,-2.6450823797428806e-24
664,185.96491228070175,-2.390437275040583e-24,185.96491228070175,-2.6632326212618336e-24
665,186.66666666666666,-2.406982917085809e-24,186.66666666666666,-2.6814277310385754e-24
666,187.36842105263156,-2.4235717019322935e-24,187.36842105263156,-2.699667527849775e-24
667,188.0701754385965,-2.4402034794294417e-24,188.0701754385965,-2.7179518306409966e-24
668,188.7719298245614,-2.456878099600349e-24,188.7719298245614,-2.7362804585221853e-24
669,189.4736842105263,-2.4735954126415203e-24,189.4736842105263,-2.7546532307608026e-24
670,190.1754385964912,-2.490355268921458e-24,190.1754385964912,-2.773069966777124e-24
671,190.87719298245614,-2.5071575189801937e-24,190.87719298245614,-2.791530486136999e-24
672,191.57894736842104,-2.5240020135285337e-24,191.57894736842104,-2.8100346085461127e-24
673,192.28070175438594,-2.54088860344571e-24,192.28070175438594,-2.828582153842653e-24
674,192.98245614035088,-2.557817139779285e-24,192.98245614035088,-2.8471729419905377e-24
675,193.68421052631578,-2.5747874737435533e-24,193.68421052631578,-2.8658067930721755e-24
676,194.38596491228068,-2.5917994567174727e-24,194.38596491228068,-2.884483527280565e-24
677,195.08771929824562,-2.608852940243818e-24,195.08771929824562,-2.9032029649110196e-24
678,195.78947368421052,-2.6259477760270178e-24,195.78947368421052,-2.921964926353551e-24
679,196.49122807017542,-2.643083815931368e-24,196.49122807017542,-2.940769232083841e-24
680,197.19298245614033,-2.6602609119795276e-24,197.19298245614033,-2.959615702653931e-24
681,197.89473684210526,-2.67747891634979e-24,197.89473684210526,-2.9785041586830067e-24
682,198.59649122807016,-2.6947376813743925e-24,198.59649122807016,-2.9974344208481827e-24
683,199.29824561403507,-2.712037059537069e-24,199.29824561403507,-3.016406309873405e-24
684,200.0,-2.7293769034707953e-24,200.0,-3.0354196465192948e-24
685,200.70175438596488,-2.7467570659551538e-24,200.70175438596488,-3.0544742515724285e-24
686,201.4035087719298,-2.764177399913514e-24,201.4035087719298,-3.0735699458333e-24
687,202.10526315789474,-2.7816377584100223e-24,202.10526315789474,-3.092706550105131e-24
688,202.80701754385964,-2.7991379946474398e-24,202.80701754385964,-3.1118838851806104e-24
689,203.50877192982455,-2.81667796196338e-24,203.50877192982455,-3.1311017718299512e-24
690,204.21052631578945,-2.8342575138274877e-24,204.21052631578945,-3.1503600307868797e-24
691,204.91228070175438,-2.851876503837396e-24,204.91228070175438,-3.1696584827345287e-24
692,205.6140350877193,-2.8695347857160927e-24,205.6140350877193,-3.188996948292178e-24
693,206.3157894736842,-2.8872322133078762e-24,206.3157894736842,-3.208375247998328e-24
694,207.01754385964912,-2.9049686405740303e-24,207.01754385964912,-3.2277932022966864e-24
695,207.71929824561403,-2.922743921589721e-24,207.71929824561403,-3.2472506315191484e-24
696,208.42105263157893,-2.9405579105392935e-24,208.42105263157893,-3.266747355868587e-24
697,209.12280701754383,-2.958410461711948e-24,209.12280701754383,-3.286283195401831e-24
698,209.82456140350877,-2.976301429497412e-24,209.82456140350877,-3.3058579700107652e-24
699,210.52631578947367,-2.9942306683815223e-24,210.52631578947367,-3.325471499403426e-24
700,211.22807017543857,-3.0121980329406754e-24,211.22807017543857,-3.3451236030843485e-24
701,211.9298245614035,-3.03020337783722e-24,211.9298245614035,-3.364814100333031e-24
702,212.6315789473684,-3.0482465578142844e-24,212.6315789473684,-3.3845428101833415e-24
703,213.33333333333331,-3.0663274276902293e-24,213.33333333333331,-3.404309551400099e-24
704,214.03508771929825,-3.084445842353098e-24,214.03508771929825,-3.424114142456038e-24
705,214.73684210526315,-3.1026016567543168e-24,214.73684210526315,-3.443956401507635e-24
706,215.43859649122805,-3.1207947259034284e-24,215.43859649122805,-3.463836146368972e-24
707,216.14035087719296,-3.1390249048607568e-24,216.14035087719296,-3.483753194485117e-24
708,216.8421052631579,-3.157292048732047e-24,216.8421052631579,-3.5037073629053265e-24
709,217.5438596491228,-3.1755960126606604e-24,217.5438596491228,-3.5236984682527644e-24
710,218.2456140350877,-3.1939366518210846e-24,218.2456140350877,-3.543726326694784e-24
711,218.94736842105263,-3.212313821411694e-24,218.94736842105263,-3.563790753911709e-24
712,219.64912280701753,-3.230727376646849e-24,219.64912280701753,-3.583891565062882e-24
713,220.35087719298244,-3.24917717274928e-24,220.35087719298244,-3.604028574752908e-24
714,221.05263157894737,-3.267663064942094e-24,221.05263157894737,-3.624201596995071e-24
715,221.75438596491227,-3.2861849084404036e-24,221.75438596491227,-3.6444104451736246e-24
716,222.45614035087718,-3.304742558442019e-24,222.45614035087718,-3.664654932004012e-24
717,223.15789473684208,-3.323335870119077e-24,223.15789473684208,-3.684934869491773e-24
718,223.859649122807,-3.341964698608732e-24,223.859649122807,-3.705250068889002e-24
719,224.56140350877192,-3.360628899002905e-24,224.56140350877192,-3.725600340648364e-24
720,225.26315789473682,-3.379328326338599e-24,225.26315789473682,-3.745985494375885e-24
721,225.96491228070175,-3.398062835587458e-24,225.96491228070175,-3.76640533878083e-24
722,226.66666666666666,-3.416832281644767e-24,226.66666666666666,-3.786859681622759e-24
723,227.36842105263156,-3.435636519318542e-24,227.36842105263156,-3.807348329656326e-24
724,228.07017543859646,-3.454475403317775e-24,228.07017543859646,-3.8278710885734416e-24
725,228.7719298245614,-3.4733487882402096e-24,228.7719298245614,-3.848427762942247e-24
726,229.4736842105263,-3.4922565285602094e-24,229.4736842105263,-3.869018156142315e-24
727,230.17543859649118,-3.5111984786154046e-24,230.17543859649118,-3.889642070298074e-24
728,230.87719298245614,-3.530174492593338e-24,230.87719298245614,-3.910299306206114e-24
729,231.57894736842104,-3.54918442451783e-24,231.57894736842104,-3.9309896632614586e-24
730,232.28070175438594,-3.568228128234025e-24,232.28070175438594,-3.951712939377821e-24
731,232.98245614035088,-3.5873054573935354e-24,232.98245614035088,-3.9724689309037206e-24
732,233.68421052631578,-3.6064162654390164e-24,233.68421052631578,-3.9932574325343666e-24
733,234.38596491228068,-3.625560405587335e-24,234.38596491228068,-4.0140782372188424e-24
734,235.0877192982456,-3.644737730813206e-24,235.0877192982456,-4.034931136060611e-24
735,235.78947368421052,-3.663948093831795e-24,235.78947368421052,-4.0558159182136964e-24
736,236.49122807017542,-3.683191347079817e-24,236.49122807017542,-4.0767323707713386e-24
737,237.19298245614033,-3.702467342697198e-24,237.19298245614033,-4.097680278649763e-24
738,237.89473684210526,-3.7217759325071385e-24,237.89473684210526,-4.118659424462542e-24
739,238.59649122807016,-3.741116967995519e-24,238.59649122807016,-4.1396695883895055e-24
740,239.29824561403507,-3.76049030028946e-24,239.29824561403507,-4.160710548035303e-24
741,239.99999999999997,-3.7798957801355965e-24,239.99999999999997,-4.181782078281294e-24
742,240.7017543859649,-3.7993332578766655e-24,240.7017543859649,-4.202883951125303e-24
743,241.4035087719298,-3.8188025834267704e-24,241.4035087719298,-4.224015935513477e-24
744,242.10526315789474,-3.838303606247309e-24,242.10526315789474,-4.245177797158506e-24
745,242.80701754385964,-3.857836175320076e-24,242.80701754385964,-4.266369298347786e-24
746,243.50877192982458,-3.877400139120183e-24,243.50877192982458,-4.287590197736621e-24
747,244.21052631578942,-3.8969953455873734e-24,244.21052631578942,-4.308840250128269e-24
748,244.9122807017544,-3.916621642096589e-24,244.9122807017544,-4.330119206237712e-24
749,245.61403508771926,-3.936278875426749e-24,245.61403508771926,-4.351426812438502e-24
750,246.3157894736842,-3.955966891727742e-24,246.3157894736842,-4.372762810491739e-24
751,247.01754385964912,-3.975685536487889e-24,247.01754385964912,-4.394126937253985e-24
752,247.71929824561403,-3.995434654496891e-24,247.71929824561403,-4.415518924362983e-24
753,248.42105263157896,-4.015214089809905e-24,248.42105263157896,-4.436938497900807e-24
754,249.1228070175438,-4.0350236857080496e-24,249.1228070175438,-4.4583853780283326e-24
755,249.8245614035088,-4.054863284658531e-24,249.8245614035088,-4.479859278592336e-24
756,250.52631578947364,-4.074732728271291e-24,250.52631578947364,-4.501359906699498e-24
757,251.22807017543857,-4.094631857254713e-24,251.22807017543857,-4.522886962255609e-24
758,251.92982456140348,-4.114560511369264e-24,251.92982456140348,-4.544440137466407e-24
759,252.6315789473684,-4.134518529377931e-24,252.6315789473684,-4.566019116294217e-24
760,253.33333333333331,-4.15450574899488e-24,253.33333333333331,-4.587623573868418e-24
761,254.0350877192982,-4.17452200683185e-24,254.0350877192982,-4.6092531758417404e-24
762,254.73684210526318,-4.194567138340791e-24,254.73684210526318,-4.630907577688922e-24
763,255.43859649122803,-4.2146409777543366e-24,255.43859649122803,-4.652586423939624e-24
764,256.140350877193,-4.234743358023454e-24,256.140350877193,-4.674289347338096e-24
765,256.84210526315786,-4.254874110750584e-24,256.84210526315786,-4.6960159679214005e-24
766,257.5438596491228,-4.275033066120522e-24,257.5438596491228,-4.717765892006511e-24
767,258.2456140350877,-4.295220052827535e-24,258.2456140350877,-4.7395387110730284e-24
768,258.9473684210526,-4.315434897996842e-24,258.9473684210526,-4.761334000532112e-24
769,259.64912280701753,-4.335677427103924e-24,259.64912280701753,-4.783151318362057e-24
770,260.35087719298247,-4.3559474638879184e-24,260.35087719298247,-4.804990203596703e-24
771,261.05263157894734,-4.376244830260772e-24,261.05263157894734,-4.826850174644948e-24
772,261.7543859649123,-4.396569346211041e-24,261.7543859649123,-4.848730727417951e-24
773,262.4561403508772,-4.416920829701389e-24,262.4561403508772,-4.8706313332363754e-24
774,263.1578947368421,-4.437299096561473e-24,263.1578947368421,-4.8925514364858895e-24
775,263.859649122807,-4.45770396037303e-24,263.859649122807,-4.9144904519824595e-24
776,264.5614035087719,-4.47813523234894e-24,264.5614035087719,-4.936447762004086e-24
777,265.2631578947368,-4.498592721203922e-24,265.2631578947368,-4.9584227129328406e-24
778,265.96491228070175,-4.519076233018648e-24,265.96491228070175,-4.98041461144692e-24
779,266.66666666666663,-4.539585571093699e-24,266.66666666666663,-5.002422720184297e-24
780,267.36842105263156,-4.5601205357945865e-24,267.36842105263156,-5.024446252789186e-24
781,268.07017543859644,-4.580680924387656e-24,268.07017543859644,-5.0464843682271636e-24
782,268.77192982456137,-4.601266530863761e-24,268.77192982456137,-5.0685361642375735e-24
783,269.4736842105263,-4.6218771457507486e-24,269.4736842105263,-5.090600669758074e-24
784,270.17543859649123,-4.642512555913813e-24,270.17543859649123,-5.1126768361159545e-24
785,270.8771929824561,-4.663172544340241e-24,270.8771929824561,-5.1347635267401155e-24
786,271.57894736842104,-4.6838568899108925e-24,271.57894736842104,-5.1568595050760454e-24
787,272.280701754386,-4.704565367154197e-24,272.280701754386,-5.178963420313439e-24
788,272.98245614035085,-4.725297745982933e-24,272.98245614035085,-5.201073790428797e-24
789,273.6842105263158,-4.746053791410891e-24,273.6842105263158,-5.223188981904764e-24
790,274.3859649122807,-4.766833263248651e-24,274.3859649122807,-5.245307185312479e-24
791,275.0877192982456,-4.787635915776705e-24,275.0877192982456,-5.267426385689585e-24
792,275.7894736842105,-4.808461497391113e-24,275.7894736842105,-5.289544326320616e-24
793,276.4912280701754,-4.829309750224056e-24,276.4912280701754,-5.3116584640655796e-24
794,277.1929824561403,-4.850180409731283e-24,277.1929824561403,-5.3337659137497646e-24
795,277.89473684210526,-4.871073204246832e-24,277.89473684210526,-5.355863378233768e-24
796,278.59649122807014,-4.8919878545004246e-24,278.59649122807014,-5.3779470595014544e-24
797,279.29824561403507,-4.912924073093941e-24,279.29824561403507,-5.4000125442523835e-24
798,280.0,-4.933881563931828e-24,280.0,-5.422054654732891e-24
